transaction_id,contractor_or_beneficiary,amount,date,agency,purpose,anchored_hash,day_of_year,anomaly_score_rf,anomaly_score_xgb,anomaly_score_gb,anomaly_score_ensemble,is_anomaly_predicted,risk_level
155,Individual Aid Recipient 755,34187.27,2025-05-17,DOE,Aid,antigrav_hash_0000009a,137,0.0,6.449695e-06,1.5936081644448908e-08,2.1552103156467816e-06,0,LOW
156,Individual Aid Recipient 503,7543.74,2025-11-25,DOT,Equipment,antigrav_hash_0000009b,329,0.0,6.0979655e-06,1.5936081644448908e-08,2.0379672020587833e-06,0,LOW
157,Individual Aid Recipient 11,361733.04,2025-06-24,DOT,Research,antigrav_hash_0000009c,175,0.0,1.8944686e-05,1.5936081644448908e-08,6.3202071963645896e-06,0,LOW
158,Individual Aid Recipient 661,44835.22,2025-02-27,DOE,Aid,antigrav_hash_0000009d,58,0.388977,0.00035560367,0.433778047954672,0.2743702172076041,0,LOW
159,Individual Aid Recipient 533,3688.76,2025-05-31,DOT,Services,antigrav_hash_0000009e,151,0.0,1.7788507e-05,1.5936081644448908e-08,5.934814273456522e-06,0,LOW
160,Individual Aid Recipient 970,58972.73,2025-08-11,HHS,Aid,antigrav_hash_0000009f,223,0.0,7.1273807e-06,1.5936081644448908e-08,2.3811056074522818e-06,0,LOW
161,Individual Aid Recipient 272,5105.01,2025-03-22,HHS,Aid,antigrav_hash_000000a0,81,0.0,8.525181e-06,1.5936081644448908e-08,2.8470391368407515e-06,0,LOW
162,Individual Aid Recipient 202,71727.31,2025-08-21,HHS,Services,antigrav_hash_000000a1,233,0.0,6.7409696e-06,1.5936081644448908e-08,2.2523019067100478e-06,0,LOW
163,Individual Aid Recipient 835,125228.25,2025-01-02,DOD,Equipment,antigrav_hash_000000a2,2,0.433977,0.00017304264,0.433778047954672,0.2893093635331396,0,LOW
164,Individual Aid Recipient 845,6431.59,2025-05-15,DOD,Aid,antigrav_hash_000000a3,135,0.0,1.0364064e-05,1.5936081644448908e-08,3.4600000638933303e-06,0,LOW
165,Individual Aid Recipient 581,93439.01,2025-09-14,DOT,Construction,antigrav_hash_000000a4,257,0.0,1.1743011e-05,1.5936081644448908e-08,3.9196489848925495e-06,0,LOW
166,Individual Aid Recipient 79,40911.7,2025-04-02,DOE,Equipment,antigrav_hash_000000a5,92,0.0,7.08135e-06,1.5936081644448908e-08,2.3657619770860216e-06,0,LOW
167,Individual Aid Recipient 535,75590.83,2025-09-17,DOT,Research,antigrav_hash_000000a6,260,0.0,8.86595e-06,1.5936081644448908e-08,2.9606286586292778e-06,0,LOW
168,Individual Aid Recipient 318,378961.34,2025-02-24,Education,Services,antigrav_hash_000000a7,55,0.388977,0.0004885328,0.4337780459382244,0.27441452625391166,0,LOW
169,Individual Aid Recipient 591,15243.64,2025-11-17,Education,Construction,antigrav_hash_000000a8,321,0.0,1.22398005e-05,1.5936081644448908e-08,4.085245535882756e-06,0,LOW
170,Individual Aid Recipient 492,7110.98,2025-06-02,DOD,Services,antigrav_hash_000000a9,153,0.0,1.8234723e-05,1.5936081644448908e-08,6.0835530369844666e-06,0,LOW
171,Individual Aid Recipient 941,5800.67,2025-11-24,HHS,Services,antigrav_hash_000000aa,328,0.0,7.876362e-06,1.5936081644448908e-08,2.6307661473975587e-06,0,LOW
172,Individual Aid Recipient 338,6478.76,2025-09-17,DOT,Research,antigrav_hash_000000ab,260,0.0,7.408672e-06,1.5936081644448908e-08,2.4748693574017608e-06,0,LOW
173,Individual Aid Recipient 176,19620.84,2025-11-08,Education,Equipment,antigrav_hash_000000ac,312,0.0,6.819786e-06,1.5936081644448908e-08,2.2785740254128114e-06,0,LOW
174,Individual Aid Recipient 17,36743.92,2025-04-12,DOE,Services,antigrav_hash_000000ad,102,0.0,6.946962e-06,1.5936081644448908e-08,2.3209660282097985e-06,0,LOW
175,Individual Aid Recipient 529,33357.44,2025-03-20,DOE,Equipment,antigrav_hash_000000ae,79,0.148977,0.00016132415,1.5936081644448908e-08,0.049712780027855306,0,LOW
176,Individual Aid Recipient 381,76173.95,2025-07-11,HHS,Aid,antigrav_hash_000000af,192,0.0,6.3096563e-06,1.5936081644448908e-08,2.108530803243187e-06,0,LOW
177,Individual Aid Recipient 85,22460.26,2025-03-24,DOD,Research,antigrav_hash_000000b0,83,0.0,7.0498154e-06,1.5936081644448908e-08,2.355250492070281e-06,0,LOW
178,Individual Aid Recipient 988,194911.54,2025-10-04,Education,Services,antigrav_hash_000000b1,277,0.0,7.0271144e-06,1.5936081644448908e-08,2.3476834961515302e-06,0,LOW
179,Individual Aid Recipient 543,14809.36,2025-09-29,DOD,Equipment,antigrav_hash_000000b2,272,0.0,1.0713927e-05,1.5936081644448908e-08,3.576620931522866e-06,0,LOW
180,Individual Aid Recipient 282,1303096.29,2025-01-01,HHS,Services,antigrav_hash_000000b3,1,0.7501602586739842,0.37785044,0.9887500807929493,0.7055869275305682,1,CRITICAL
181,Individual Aid Recipient 178,56302.88,2025-11-03,DOE,Construction,antigrav_hash_000000b4,307,0.08448850000000001,6.694347e-05,1.178646639945942e-07,0.028185187110442458,0,LOW
182,Individual Aid Recipient 773,6089.15,2025-06-15,DOT,Equipment,antigrav_hash_000000b5,166,0.08448850000000001,5.2690048e-05,1.178646639945942e-07,0.028180435970753374,0,LOW
183,Individual Aid Recipient 149,4418.97,2025-09-08,DOT,Construction,antigrav_hash_000000b6,251,0.0,6.1768933e-06,1.5936081644448908e-08,2.0642764584618695e-06,0,LOW
184,Individual Aid Recipient 960,45420.04,2025-01-10,DOD,Equipment,antigrav_hash_000000b7,10,0.433977,0.00017027603,0.433778047954672,0.28930844132976513,0,LOW
185,Individual Aid Recipient 682,15753.31,2025-02-27,Education,Aid,antigrav_hash_000000b8,58,0.388977,0.00018714604,0.433778047954672,0.27431406466517194,0,LOW
186,Individual Aid Recipient 52,64279.8,2025-07-05,HHS,Aid,antigrav_hash_000000b9,186,0.0,6.42093e-06,1.5936081644448908e-08,2.1456219677533405e-06,0,LOW
187,Individual Aid Recipient 969,44795.21,2025-06-07,Education,Services,antigrav_hash_000000ba,158,0.0,5.864536e-06,1.5936081644448908e-08,1.960157353420454e-06,0,LOW
188,Individual Aid Recipient 177,19747.0,2025-05-03,Education,Aid,antigrav_hash_000000bb,123,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
189,Individual Aid Recipient 717,6184.55,2025-01-30,HHS,Construction,antigrav_hash_000000bc,30,0.418977,0.00019854243,0.433778047954672,0.28431786346204485,0,LOW
190,Individual Aid Recipient 295,2270.44,2025-05-04,Education,Services,antigrav_hash_000000bd,124,0.0,6.849129e-06,1.5936081644448908e-08,2.2883550346005783e-06,0,LOW
191,Individual Aid Recipient 93,11273.7,2025-10-18,DOE,Construction,antigrav_hash_000000be,291,0.0,6.757164e-06,1.5936081644448908e-08,2.257700060929971e-06,0,LOW
192,Individual Aid Recipient 137,79586.38,2025-02-10,DOT,Equipment,antigrav_hash_000000bf,41,0.408977,0.00015545718,0.433778047954672,0.28097016837791133,0,LOW
193,Individual Aid Recipient 900,30367.88,2025-02-13,DOE,Construction,antigrav_hash_000000c0,44,0.388977,0.00015826304,0.433778047954672,0.2743044369967909,0,LOW
194,Individual Aid Recipient 255,3399.53,2025-09-06,HHS,Services,antigrav_hash_000000c1,249,0.0,7.141083e-06,1.5936081644448908e-08,2.3856730898445854e-06,0,LOW
195,Individual Aid Recipient 949,28560.26,2025-02-05,DOE,Services,antigrav_hash_000000c2,36,0.418977,0.00016165181,0.4337780459382244,0.2843055659170613,0,LOW
196,Individual Aid Recipient 906,39260.57,2025-09-30,DOD,Research,antigrav_hash_000000c3,273,0.0,6.350834e-06,1.5936081644448908e-08,2.1222567456998937e-06,0,LOW
197,Individual Aid Recipient 45,5850.1,2025-03-06,DOD,Research,antigrav_hash_000000c4,65,0.363977,0.0002151042,1.9407147811887767e-08,0.12139737453538747,0,LOW
198,Individual Aid Recipient 236,27738.81,2025-03-07,DOT,Services,antigrav_hash_000000c5,66,0.358977,0.00018290436,1.9407147811887767e-08,0.11971997458947646,0,LOW
199,Individual Aid Recipient 599,24036.12,2025-12-04,DOT,Research,antigrav_hash_000000c6,338,0.0,6.6322286e-06,1.5936081644448908e-08,2.2160549048655895e-06,0,LOW
200,Individual Aid Recipient 233,3966.12,2025-09-01,HHS,Aid,antigrav_hash_000000c7,244,0.0,6.7418446e-06,1.5936081644448908e-08,2.252593551344416e-06,0,LOW
201,Individual Aid Recipient 509,37672.33,2025-10-09,HHS,Aid,antigrav_hash_000000c8,282,0.0,7.3327433e-06,1.5936081644448908e-08,2.4495597872583736e-06,0,LOW
202,Individual Aid Recipient 505,51081.45,2025-03-26,HHS,Equipment,antigrav_hash_000000c9,85,0.0,7.966151e-06,1.5936081644448908e-08,2.6606957990435022e-06,0,LOW
203,Individual Aid Recipient 957,111812.3,2025-05-16,Education,Research,antigrav_hash_000000ca,136,0.0,5.6532904e-06,1.5936081644448908e-08,1.88974215145489e-06,0,LOW
204,Individual Aid Recipient 266,107012.73,2025-09-28,DOE,Research,antigrav_hash_000000cb,271,0.0,9.377888e-06,1.5936081644448908e-08,3.1312747242037277e-06,0,LOW
205,Individual Aid Recipient 316,2789.16,2025-11-07,Education,Research,antigrav_hash_000000cc,311,0.0,1.6915606e-05,1.5936081644448908e-08,5.643847515805725e-06,0,LOW
206,Individual Aid Recipient 554,5395.19,2025-08-05,DOD,Research,antigrav_hash_000000cd,217,0.0,1.1956612e-05,1.5936081644448908e-08,3.990849383950644e-06,0,LOW
207,Individual Aid Recipient 59,47693.62,2025-04-19,DOD,Equipment,antigrav_hash_000000ce,109,0.0,7.087958e-06,1.5936081644448908e-08,2.3679646216712655e-06,0,LOW
208,Individual Aid Recipient 22,47604.33,2025-10-04,DOT,Services,antigrav_hash_000000cf,277,0.0,5.981652e-06,1.5936081644448908e-08,1.9991960492520044e-06,0,LOW
209,Individual Aid Recipient 636,47694.51,2025-12-20,DOE,Equipment,antigrav_hash_000000d0,354,0.0,5.9916374e-06,1.5936081644448908e-08,2.002524496695593e-06,0,LOW
210,Individual Aid Recipient 921,7124835.78,2025-04-13,HHS,Construction,antigrav_hash_000000d1,103,0.6544777847921729,0.01803012,0.9679836377773646,0.5468305142097951,1,HIGH
211,Individual Aid Recipient 11,51861.7,2026-01-01,DOD,Construction,antigrav_hash_000000d2,1,0.7812909126640176,0.2750814,0.999827563148502,0.6853999573051416,1,HIGH
212,Individual Aid Recipient 555,120976.12,2025-06-09,HHS,Equipment,antigrav_hash_000000d3,160,0.6794875591289474,0.056091294,0.9007681181541006,0.5454489903252123,1,HIGH
213,Individual Aid Recipient 588,92134.31,2025-07-24,Education,Aid,antigrav_hash_000000d4,205,0.0,9.377888e-06,1.5936081644448908e-08,3.1312747242037277e-06,0,LOW
214,Individual Aid Recipient 96,58517.84,2025-12-10,Education,Construction,antigrav_hash_000000d5,344,0.0,1.3387354e-05,1.5936081644448908e-08,4.467763242873619e-06,0,LOW
215,Individual Aid Recipient 768,13726.67,2025-11-29,DOT,Construction,antigrav_hash_000000d6,333,0.0,8.86595e-06,1.5936081644448908e-08,2.9606286586292778e-06,0,LOW
216,Individual Aid Recipient 654,68765.25,2025-07-11,DOD,Research,antigrav_hash_000000d7,192,0.0,5.9550143e-06,1.5936081644448908e-08,1.990316804061046e-06,0,LOW
217,Individual Aid Recipient 120,6910.26,2025-08-13,Education,Equipment,antigrav_hash_000000d8,225,0.0,5.7719585e-06,1.5936081644448908e-08,1.9292981981892987e-06,0,LOW
218,Individual Aid Recipient 570,15440.85,2025-09-22,DOD,Equipment,antigrav_hash_000000d9,265,0.0,7.0091837e-06,1.5936081644448908e-08,2.3417066001363793e-06,0,LOW
219,Individual Aid Recipient 446,10635.52,2025-08-20,Education,Aid,antigrav_hash_000000da,232,0.0,6.3301604e-06,1.5936081644448908e-08,2.11536550434456e-06,0,LOW
220,Individual Aid Recipient 852,24904.68,2025-03-03,Education,Services,antigrav_hash_000000db,62,0.373977,0.00016028625,1.9407147811887767e-08,0.12471243521794345,0,LOW
221,Individual Aid Recipient 501,709267.37,2025-05-07,HHS,Equipment,antigrav_hash_000000dc,127,0.13795400000000002,0.000118831485,1.5936081644448908e-08,0.04602428247384444,0,LOW
222,Individual Aid Recipient 788,1338.23,2025-04-26,DOT,Research,antigrav_hash_000000dd,116,0.049488500000000005,1.4615012e-05,1.5936081644448908e-08,0.01650104364947148,0,LOW
223,Individual Aid Recipient 137,61659.97,2025-02-02,DOD,Equipment,antigrav_hash_000000de,33,0.41423275,0.0041351696,0.433778047954672,0.2840486558363913,0,LOW
224,Individual Aid Recipient 542,1960.44,2025-06-23,DOD,Equipment,antigrav_hash_000000df,174,0.0,7.877835e-06,1.5936081644448908e-08,2.6312569713716154e-06,0,LOW
225,Individual Aid Recipient 163,10851.97,2025-01-11,DOT,Equipment,antigrav_hash_000000e0,11,0.433977,0.00016799198,0.433778047954672,0.28930767997841106,0,LOW
226,Individual Aid Recipient 242,112806.12,2025-10-29,DOD,Research,antigrav_hash_000000e1,302,0.0,6.350834e-06,1.5936081644448908e-08,2.1222567456998937e-06,0,LOW
227,Individual Aid Recipient 960,24256.02,2025-10-11,DOT,Construction,antigrav_hash_000000e2,284,0.0,9.377888e-06,1.5936081644448908e-08,3.1312747242037277e-06,0,LOW
228,Individual Aid Recipient 969,4373.78,2025-04-28,DOT,Equipment,antigrav_hash_000000e3,118,0.0,1.2059217e-05,1.5936081644448908e-08,4.025050932210815e-06,0,LOW
229,Individual Aid Recipient 557,7532.97,2025-10-29,DOT,Construction,antigrav_hash_000000e4,302,0.0,7.5026896e-06,1.5936081644448908e-08,2.506208574253002e-06,0,LOW
230,Individual Aid Recipient 35,61046.83,2025-04-23,DOD,Construction,antigrav_hash_000000e5,113,0.0,7.1235686e-06,1.5936081644448908e-08,2.379834891771455e-06,0,LOW
231,Individual Aid Recipient 818,7364.67,2025-01-04,Education,Aid,antigrav_hash_000000e6,4,0.42423275,0.00056809245,0.433778047954672,0.286192963468701,0,LOW
232,Individual Aid Recipient 969,30475.79,2025-02-06,DOE,Research,antigrav_hash_000000e7,37,0.418977,0.00014852248,0.4337780459382244,0.2843011894722121,0,LOW
233,Individual Aid Recipient 623,23584.8,2025-12-29,DOD,Construction,antigrav_hash_000000e8,363,0.0,6.551274e-06,1.5936081644448908e-08,2.1890700454815365e-06,0,LOW
234,Individual Aid Recipient 656,8288.29,2025-11-20,DOE,Construction,antigrav_hash_000000e9,324,0.0,6.4558913e-06,1.5936081644448908e-08,2.157275778114508e-06,0,LOW
235,Individual Aid Recipient 163,549034.27,2025-01-31,DOE,Aid,antigrav_hash_000000ea,31,0.408977,0.0011815312,0.433778047954672,0.2813121930621741,0,LOW
236,Individual Aid Recipient 54,57004.1,2025-04-28,DOD,Construction,antigrav_hash_000000eb,118,0.0,1.7427292e-05,1.5936081644448908e-08,5.81440930153781e-06,0,LOW
237,Individual Aid Recipient 929,1056.05,2025-02-04,HHS,Construction,antigrav_hash_000000ec,35,0.423977,0.00092342787,0.433778047954672,0.28622615860807926,0,LOW
238,Individual Aid Recipient 270,29134.59,2025-01-17,DOD,Services,antigrav_hash_000000ed,17,0.428977,0.0001640429,0.4337780459382244,0.28763969627819425,0,LOW
239,Individual Aid Recipient 247,8162.62,2025-06-19,DOD,Construction,antigrav_hash_000000ee,170,0.0,6.7172837e-06,1.5936081644448908e-08,2.244406583203957e-06,0,LOW
240,Individual Aid Recipient 683,79114.39,2025-02-06,DOD,Equipment,antigrav_hash_000000ef,37,0.418977,0.00015354835,0.433778047954672,0.28430286543360195,0,LOW
241,Edu Tech Solutions,6709.09,2025-09-21,DOE,Services,antigrav_hash_000000f0,264,0.0,6.1980713e-06,1.5936081644448908e-08,2.0713358047545804e-06,0,LOW
242,Individual Aid Recipient 848,18543.88,2025-05-02,DOE,Equipment,antigrav_hash_000000f1,122,0.0,6.254003e-06,1.5936081644448908e-08,2.0899796882286742e-06,0,LOW
243,Individual Aid Recipient 209,46980.17,2025-05-23,HHS,Research,antigrav_hash_000000f2,143,0.0,6.5494437e-06,1.5936081644448908e-08,2.188459926119097e-06,0,LOW
244,Individual Aid Recipient 847,80711.21,2025-12-09,DOE,Services,antigrav_hash_000000f3,343,0.0,5.9916374e-06,1.5936081644448908e-08,2.002524496695593e-06,0,LOW
245,Individual Aid Recipient 278,3639.33,2025-09-06,DOT,Services,antigrav_hash_000000f4,249,0.0,6.5178288e-06,1.5936081644448908e-08,2.177921611009654e-06,0,LOW
246,Individual Aid Recipient 156,13336.34,2025-04-20,Education,Aid,antigrav_hash_000000f5,110,0.0,6.4273936e-06,1.5936081644448908e-08,2.1477765607018406e-06,0,LOW
247,Individual Aid Recipient 535,10803.03,2025-10-04,DOE,Research,antigrav_hash_000000f6,277,0.0,2.0041085e-05,1.5936081644448908e-08,6.685673696686614e-06,0,LOW
248,Individual Aid Recipient 64,8266.83,2025-03-09,DOE,Aid,antigrav_hash_000000f7,68,0.323977,0.00015809396,1.5936081644448908e-08,0.10804503663102642,0,LOW
249,Individual Aid Recipient 84,311196.98,2025-10-20,Education,Aid,antigrav_hash_000000f8,293,0.0,4.0898165e-05,1.5936081644448908e-08,1.3638033702309033e-05,0,LOW
250,Individual Aid Recipient 702,40435.87,2025-10-23,DOD,Equipment,antigrav_hash_000000f9,296,0.0,1.3118886e-05,1.5936081644448908e-08,4.378274118022472e-06,0,LOW
251,Individual Aid Recipient 836,3323.17,2025-08-31,DOT,Equipment,antigrav_hash_000000fa,243,0.0,1.4891912e-05,1.5936081644448908e-08,4.969282571458358e-06,0,LOW
252,Individual Aid Recipient 729,87272.69,2025-05-05,HHS,Services,antigrav_hash_000000fb,125,0.0,6.7409696e-06,1.5936081644448908e-08,2.2523019067100478e-06,0,LOW
253,Health Providers Assoc,531380.86,2025-08-31,DOE,Construction,antigrav_hash_000000fc,243,0.0,4.1887768e-05,1.5936081644448908e-08,1.3967901367344062e-05,0,LOW
254,Individual Aid Recipient 885,103642.0,2025-07-28,DOT,Research,antigrav_hash_000000fd,209,0.0,2.8810537e-05,1.5936081644448908e-08,9.608824228983473e-06,0,LOW
255,Individual Aid Recipient 207,2255.09,2025-04-08,DOT,Construction,antigrav_hash_000000fe,98,0.0,4.0404633e-05,1.5936081644448908e-08,1.3473523087992744e-05,0,LOW
256,Individual Aid Recipient 505,10653.55,2025-02-18,DOT,Aid,antigrav_hash_000000ff,49,0.388977,0.0002442116,0.433778047954672,0.27433308652130484,0,LOW
257,Individual Aid Recipient 807,147320.64,2025-02-19,Education,Construction,antigrav_hash_00000100,50,0.388977,0.00016750749,0.433778047954672,0.27430751848125584,0,LOW
258,Individual Aid Recipient 891,7619.73,2025-12-04,DOE,Services,antigrav_hash_00000101,338,0.0,9.574739e-06,1.5936081644448908e-08,3.1968917352876384e-06,0,LOW
259,Individual Aid Recipient 953,42861.49,2025-08-09,DOT,Services,antigrav_hash_00000102,221,0.0,1.1488964e-05,1.5936081644448908e-08,3.834966842705174e-06,0,LOW
260,Individual Aid Recipient 638,70400.18,2025-07-01,DOT,Services,antigrav_hash_00000103,182,0.0,5.8681335e-06,1.5936081644448908e-08,1.9613565221847417e-06,0,LOW
261,Individual Aid Recipient 988,5484.08,2025-08-05,Education,Construction,antigrav_hash_00000104,217,0.0,6.457831e-06,1.5936081644448908e-08,2.1579224288474685e-06,0,LOW
262,Individual Aid Recipient 712,20145.01,2025-07-30,DOD,Equipment,antigrav_hash_00000105,211,0.0,6.863004e-06,1.5936081644448908e-08,2.2929799667415437e-06,0,LOW
263,Individual Aid Recipient 270,170.39,2025-08-28,Education,Construction,antigrav_hash_00000106,240,0.0,2.2890104e-05,1.5936081644448908e-08,7.635346842734864e-06,0,LOW
264,Individual Aid Recipient 665,4738.23,2025-01-28,DOT,Aid,antigrav_hash_00000107,28,0.418977,0.00016654808,0.433778047954672,0.28430719867866544,0,LOW
265,Individual Aid Recipient 319,15080.35,2025-12-11,DOD,Aid,antigrav_hash_00000108,345,0.0,8.22426e-06,1.5936081644448908e-08,2.746731875676917e-06,0,LOW
266,Individual Aid Recipient 206,3389.12,2025-12-01,Education,Research,antigrav_hash_00000109,335,0.0,7.054886e-06,1.5936081644448908e-08,2.356940636391076e-06,0,LOW
267,Individual Aid Recipient 967,254897.54,2025-11-27,DOE,Services,antigrav_hash_0000010a,331,0.0,1.2115689e-05,1.5936081644448908e-08,4.04387504721831e-06,0,LOW
268,Individual Aid Recipient 326,2578.05,2025-02-20,DOD,Research,antigrav_hash_0000010b,51,0.388977,0.00040375744,0.4337780459382244,0.2743862677927169,0,LOW
269,Individual Aid Recipient 921,11383.65,2025-02-01,DOE,Services,antigrav_hash_0000010c,32,0.41423275,0.0023050946,0.4337780459382244,0.2834386301855249,0,LOW
270,Individual Aid Recipient 128,26798.76,2025-07-26,HHS,Aid,antigrav_hash_0000010d,207,0.0,6.7290493e-06,1.5936081644448908e-08,2.248328475940452e-06,0,LOW
271,Individual Aid Recipient 930,191359.65,2025-06-23,Education,Aid,antigrav_hash_0000010e,174,0.0,6.7643723e-06,1.5936081644448908e-08,2.2601027943496043e-06,0,LOW
272,Individual Aid Recipient 611,2556.02,2025-02-25,Education,Equipment,antigrav_hash_0000010f,56,0.388977,0.00029869567,0.433778047954672,0.2743512478741839,0,LOW
273,Public Funds LLC,126089.3,2025-05-08,DOT,Aid,antigrav_hash_00000110,128,0.0,1.20467785e-05,1.5936081644448908e-08,4.020904849030333e-06,0,LOW
274,Individual Aid Recipient 2,22367.17,2025-04-09,Education,Aid,antigrav_hash_00000111,99,0.0,1.1839887e-05,1.5936081644448908e-08,3.951940897443898e-06,0,LOW
275,Individual Aid Recipient 169,5053.0,2025-04-08,DOD,Research,antigrav_hash_00000112,98,0.0,1.4752778e-05,1.5936081644448908e-08,4.922904708130851e-06,0,LOW
276,Individual Aid Recipient 557,44053.29,2025-10-02,DOT,Construction,antigrav_hash_00000113,275,0.0,6.0397356e-06,1.5936081644448908e-08,2.0185572208808963e-06,0,LOW
